"","logFC","logCPM","PValue","FDR"
"YOR192C-A",-5.57753037081015,1.80558148432231,0.000226771484055546,0.0012253944028828
"YER017C",-0.536428958224192,7.26031577906198,0.000227533793890433,0.00122839184165118
"YOR086C",-0.421941127335523,8.22594177482662,0.000227860679063202,0.00122903522152869
"YPR010C",0.673329370483728,7.90080730196046,0.00022871009115797,0.00123249326901795
"YPL006W",-0.48993158322766,6.53874980157154,0.000234008568455952,0.00125989872570871
"YPR067W",-0.689380893255131,5.51376452192236,0.000234861157858773,0.00126333951913669
"YDR284C",-0.514554222464991,6.87854560923232,0.000236643512388331,0.00127177081090077
"YMR053C",-0.555481366109616,5.7473884064464,0.00023694759506691,0.00127224947369411
"YOR057W",-0.563796386080292,5.56972838943966,0.000238360714276521,0.00127754433078422
"YGR020C",-0.464968090522958,7.79693623894779,0.000238365546930165,0.00127754433078422
"YKR013W",-0.52627859942401,8.30302143974927,0.00023980951389352,0.00128412026579906
"YLR119W",-0.935556473859434,4.52048416210647,0.000241833979924713,0.00129378992695708
"YOL112W",-0.612803506022965,5.96048854895245,0.00024503932113362,0.00130975398658322
"YLR104W",-0.676091540202703,5.46212620996577,0.000245573355599479,0.00131142377714992
"YJL178C",-0.510604701404474,6.97503791671539,0.000245901907114465,0.0013119942149651
"YDR503C",-0.865650369895339,4.95796031155046,0.000246526619784796,0.00131414235069067
"YBR085C-A",-0.537657377575267,6.97073404828041,0.000248360828899328,0.00132272819495709
"YAL044W-A",-0.751121151200243,5.29389131898508,0.000250340221285638,0.0013320711235136
"YKR104W",-1.39656423722634,3.16574774392856,0.000252023984498937,0.00133982562109633
"YGL084C",-0.48450995632346,6.52735025138732,0.000255348384693462,0.00135628042390594
"YJR022W",-1.17477377327878,4.30601801080257,0.000256245498983261,0.00135912970299857
"YER041W",-0.736288223138798,5.35283472645829,0.000256344219798277,0.00135912970299857
"YOR069W",-0.610419820998317,6.25456601309927,0.00025848727144744,0.00136926516128425
"YDR379W",-0.53620519556792,6.81709840493428,0.000260247096173319,0.00137735426480996
"YKL211C",-0.475243060375511,7.31093274733917,0.000260829879619222,0.00137920500241907
"YLR450W",-0.420329081819939,7.64942343979014,0.000266048973058974,0.0014055462264196
"YHR061C",-0.779746282520128,5.1417458451206,0.000266449209475644,0.00140640497097893
"YGR194C",-0.649113108637679,6.07520992082068,0.000268908524185044,0.00141812097825571
"YIL050W",-0.59122214052535,6.27678237317972,0.000270368286320022,0.00142454955490255
"YJR050W",-0.715132983894592,5.14241873552227,0.000270634073345943,0.00142468132739141
"YNL307C",-0.468816150306106,7.21636755891856,0.000272250014909502,0.00143191407841735
"YMR200W",-0.540206868827104,7.39920002608032,0.000272685215370302,0.00143292932446366
"YMR058W",-0.541360506704249,9.18594194448893,0.000273186398603906,0.00143428919302512
"YAL011W",-0.700851840098738,5.70416289484297,0.000273444891233246,0.00143437360055595
"YOR049C",0.720308665232583,5.28019088498059,0.000273945693655541,0.001435727785084
"YPL018W",1.01115710399678,4.02571725418253,0.000275292589513048,0.00144150995765372
"YOR389W",-0.831085455086406,4.39503262020676,0.000276671294502998,0.00144681922056096
"YHR188C",-0.451292851787378,7.46291528588151,0.00027682555567555,0.00144681922056096
"YPR174C",-0.754299834446619,4.88294937125624,0.000277170655199168,0.00144681922056096
"YMR122W-A",0.623243972735002,9.72225124464369,0.000277284603027908,0.00144681922056096
"YFL004W",0.537153051255102,7.2773161279829,0.000280890408015756,0.00146434232971738
"YMR017W",-1.33265924668488,3.15324985314269,0.000282057913954575,0.00146913439865248
"YDR541C",-0.601966255104308,5.40308418219277,0.000283343692720898,0.00147453353547014
"YBR215W",-0.711802193452886,5.76792142307381,0.000284676842756103,0.00148016948909303
"YDL212W",-0.465658050645498,7.59244308460095,0.000285010643510606,0.00148060401900988
"YNL331C",-0.735829050901082,4.87989838640743,0.000286963391437877,0.00148944069047186
"YBR001C",-0.549695036091218,6.58731390219944,0.000293086481202591,0.00151988843933018
"YLR378C",-0.412538151652231,8.25942889395346,0.000293474544869309,0.00152056819789115
"YLR408C",-1.15565693112907,3.7113366207532,0.000293957845268643,0.00152173978167503
"YDL159W",-0.61620710890587,5.4068395178264,0.000294902499386269,0.00152529553222776
"YLR188W",-0.493248752083677,6.6322241073377,0.00029526640042207,0.00152584392253047
"YKR017C",-0.657900495964108,5.66952471174357,0.000298169744286298,0.00153950294672079
"YML038C",-0.661133825867535,6.7319114458224,0.000298746792777763,0.00154113755262949
"YJR016C",0.39118033348199,9.56521306978483,0.000299231234615349,0.0015422919993197
"YPL149W",-0.678537740631553,5.67355546990404,0.000299906009054689,0.00154442459145047
"YDR098C-B",0.935478949200611,7.41506755155578,0.000302338211168605,0.00155559582216055
"YHL040C",0.555642207246763,5.68262376036453,0.000302761721740347,0.00155642146614912
"YPR158W-A",-5.64347815028987,4.42382789157308,0.000307214597361821,0.00157794164287317
"YKL018C-A",-0.605479683573163,5.66248167253425,0.000308048065589397,0.00158029583635457
"YOR142W-A",-5.64344298351084,4.42382789157308,0.000308207097372515,0.00158029583635457
"YKL041W",-0.627473542304411,6.09450737472144,0.000309438921630895,0.00158523818120347
"YBR253W",-0.6754680999561,5.72493364218705,0.000310550301319968,0.00158764456956985
"YLR045C",-0.527033395631482,6.4366536689405,0.000310693461638427,0.00158764456956985
"YML091C",-0.604534126376111,6.79985354466751,0.000310713606821343,0.00158764456956985
"YKL217W",-0.811096243764315,5.40633930586968,0.000314755562963027,0.00160690997933756
"YKL201C",-0.609513994855893,6.15166994464119,0.000317493147986046,0.00161948875571848
"YHR008C",-0.475468299176293,8.33836147252661,0.000317927220749097,0.00162030608541982
"YKL162C",-1.03641220958305,4.4220005282716,0.000320013288794741,0.00162953410481797
"YGR274C",-0.630859864741982,6.46256044528457,0.000320941684971899,0.0016328563628364
"YGR027W-A",-3.52652158706989,5.97837725369946,0.000326700993503515,0.00166073005030953
"YLR194C",0.759405585564481,8.56952748845511,0.000331048502376163,0.00168138539790537
"YNL149C",-0.532015662108666,6.93972444786286,0.00033187133207378,0.00168411892957166
"YPL016W",-1.04152098241072,5.6062990833571,0.000332567748168202,0.00168620682597365
"YNL265C",-0.597572707518752,5.79143462135107,0.000336808565462564,0.00170624681664554
"YKL186C",-0.590505806179424,6.25444308287911,0.000337390418553864,0.00170773234096083
"YKL214C",-0.630650954736996,5.37529999849644,0.000337978479499053,0.00170924672068025
"YBR085W",0.944973449260154,4.55903939114565,0.000340988938529958,0.00172167863166102
"YKL221W",-1.55579909155152,3.10132091843523,0.000341018650719405,0.00172167863166102
"YOR212W",0.458906263802035,7.23424559609279,0.000342260594908842,0.00172647565223838
"YNL135C",-0.393634189252262,9.10962658039973,0.000344639565288796,0.00173680713515472
"YEL052W",-0.474117469580389,7.11968027811727,0.000344895789049654,0.00173680713515472
"YPL009C",-0.554194711972208,7.39721749024151,0.000345214173146279,0.00173693219600896
"YDR357C",-0.916055571755626,4.1078683887864,0.000347996709864716,0.00174944480226807
"YGR056W",-0.630998885380299,6.17628032315694,0.0003492836469026,0.00175442388686136
"YMR179W",-0.741586574824999,5.01460718761061,0.000350716604193619,0.00176012735115661
"YOR162C",-0.58813471063171,5.63430981585505,0.000351050056924935,0.00176030778544478
"YLL058W",-0.602584492054897,6.1212539454155,0.000353870061515161,0.00177294593902219
"YAL049C",-0.538645272448844,6.39980273388293,0.000356976591693756,0.00178699703303888
"YJL110C",-0.608100683727201,5.63817498024563,0.000359506802665025,0.00179814180166437
"YML034W",-0.581558427516225,6.41346800228567,0.000362299835173556,0.00181058118642055
"YBR129C",-0.664368648593945,5.72347658803208,0.000363900296550407,0.00181563118361485
"YDL183C",-0.981941391464433,3.99297880512908,0.000363924046605917,0.00181563118361485
"YDL237W",-0.51900370723887,6.40943597055478,0.000365418915857258,0.00182155326463976
"YJL102W",-0.686842664694686,4.98985530549201,0.000367278887564171,0.00182928381962727
"YGR163W",-0.527731148918475,6.20249377929378,0.000367825229892056,0.00183046415918528
"YNR046W",0.574710480987225,5.9983069695657,0.000372621573725328,0.00185277466532165
"YBR007C",-0.752165380501809,5.87125187027112,0.000374303628714716,0.00185957562645254
"YAL030W",-0.613343497396726,6.27766270616836,0.000375874781674411,0.00186539326413831
"YDL125C",-0.452683935655526,8.16021842230101,0.000376259789225396,0.00186539326413831
"YPL027W",-2.59113393672421,2.0602299605987,0.000376420408548443,0.00186539326413831
"YKL002W",-0.471137795088743,7.11915494741187,0.000381344045716798,0.00188821147992159
"YJL172W",-0.577124037589185,6.80899116006167,0.000383502035645453,0.00189730898404193
"YDR349C",-0.463340512801625,7.38099407707055,0.000383891855722803,0.00189765088580771
"YJL036W",-0.538503475445485,6.45155943422423,0.000385433483369664,0.00190368106936419
"YDR513W",-0.464226938846801,7.16494280909839,0.000386479717980306,0.00190722555225319
"YOR134W",-0.854954055702223,4.81383828297702,0.000386843361114019,0.00190722555225319
"YGL010W",-0.897566613494039,4.97681971136486,0.000387118115304391,0.00190722555225319
"YMR304W",-0.492957911107537,6.96204006780901,0.00038746895508988,0.00190730756724462
"YDR511W",-0.755331742854255,4.89149286781859,0.00038785062707538,0.00190730756724462
"YBR167C",-0.666328212879568,4.94387921030757,0.000388101793301085,0.00190730756724462
"YLR174W",-0.893066963509677,4.26700871925419,0.000389781443133098,0.00191397244731829
"YKL016C",-0.500662628828778,6.94141084704781,0.000391250000214798,0.00191959058977692
"YOL142W",-0.662515281442097,5.9030876877613,0.000392778820121759,0.0019254948456176
"YLR095C",-0.489779107442469,6.86258677411134,0.000395170614796222,0.00193561633091825
"YGR127W",-0.599463944110957,5.49665619083912,0.000396339265776558,0.00193833737246651
"YDL017W",-0.697154118104061,5.36173815379933,0.000396381311591089,0.00193833737246651
"YMR068W",-0.75758915117306,5.58139198287215,0.000402783420687013,0.0019680177540917
"YCR082W",-0.552819004430753,6.28638720927193,0.000403515855426749,0.00196996973313538
"YBR256C",-0.532421548985112,7.17505479649089,0.000404744204240044,0.00197433755687415
"YMR115W",-0.667847264822443,5.85595989126085,0.000406474242864756,0.00198114340612089
"YKL135C",-0.48664322781055,6.98589964218953,0.000407162923687702,0.00198286668268324
"YMR226C",-0.429824482830014,8.00737804156051,0.000408750049818556,0.00198895891840164
"YDR137W",-0.580027911725214,5.89656567969725,0.000411367696025397,0.0020000514851128
"YDR489W",-0.87872293187079,4.93853087076053,0.0004123366979285,0.00200296554291214
"YGR172C",-0.599182838099202,5.869512414961,0.000412644075850922,0.00200296554291214
"YGR028W",-0.566491251844451,6.00966453001915,0.000414143147756714,0.00200859426662006
"YDR463W",-0.537631958130149,6.27290946852725,0.000415787489909332,0.00201357655519413
"YPL116W",-0.599729696200051,6.16910956160519,0.000416010541548938,0.00201357655519413
"YCL036W",1.44072066648453,3.5201266736726,0.000416191334629445,0.00201357655519413
"YGR130C",-0.426562135439286,8.71511408688655,0.00042146486221319,0.00203742450140151
"YKL151C",-0.524573913791425,7.30292449917429,0.000422387703585715,0.00204021880989117
"YBR227C",-0.602992613879141,6.22520026282131,0.000426215271337128,0.00205702753711402
"YPL056C",0.926505746546391,4.6280617514814,0.000432096489258024,0.00208371224689464
"YPL168W",-0.710400265268824,5.45991964788432,0.000433540939606525,0.00208897535802265
"YDR047W",-0.468574250070537,7.32015715631143,0.000435338924020899,0.00209593198814618
"YDL002C",-0.74062999339777,5.60952901583395,0.000438750280737909,0.00211063854563106
"YIL014C-A",-1.13958653036596,3.45741580182864,0.000442159197326161,0.00212530948056774
"YGR026W",-0.451629464485855,7.23127160113345,0.000443836002273018,0.00213163768299468
"YBR081C",-0.534449698735724,6.42873194232335,0.00044484492362898,0.00213475053780428
"YLR341W",-1.34059273960555,3.22873293462541,0.000446023970801995,0.00213867409662513
"YPR182W",-0.706610191262507,5.92000750898926,0.000446505798344635,0.00213925085733215
"YDR351W",-0.710942999231909,6.41200267488506,0.000450719163733357,0.00215769036554229
"YKR029C",-0.712729300828073,5.63711806853014,0.000451744880444152,0.00216085243135655
"YML018C",0.574264148259894,6.17133337672262,0.000455192855730977,0.00217558653260113
"YGL192W",-0.530436601436537,6.40495773384672,0.000456773699630087,0.00218138012971043
"YNL175C",0.770423811178552,6.26223377413521,0.000460816824131096,0.00219891382934169
"YMR111C",-0.659031818499618,5.23588391306572,0.000463074725180084,0.00220790745277241
"YOL009C",-0.766461832042613,4.87565201467051,0.00046845291948085,0.00223064692173996
"YAL031C",-0.731839262981446,6.31874392834224,0.000468597959054043,0.00223064692173996
"YPR111W",-0.827804278489459,4.75184611569962,0.000474162077193178,0.0022553064879936
"YHR175W-A",-1.54807615502031,3.18390409166433,0.000474577552244111,0.0022553064879936
"YDR176W",-0.4993941846414,6.80018981808921,0.00047492173128951,0.0022553064879936
"YOR320C",-0.559691862912483,6.30551830587899,0.000475396722068307,0.00225575172772909
"YPR082C",-0.691805239584915,5.11514453805481,0.000476875837633233,0.00226095699621462
"YBR201W",-0.642727387437974,5.32182550836797,0.000478094850160747,0.00226492172009699
"YKL032C",-0.546339944253704,8.10955334679651,0.000480398202889626,0.00227401293319833
"YHR197W",1.12062824538088,5.08665229843504,0.000481569340301185,0.00227615064252164
"YFR006W",-0.443346404952779,7.06960950249441,0.000481619165867347,0.00227615064252164
"YLR432W",0.39680283659727,8.63566014606528,0.000485861180137963,0.00229166047917021
"YJR088C",-0.584095410461738,6.10182507657121,0.000486010474257127,0.00229166047917021
"YDR386W",-0.711888844254136,4.9277068489209,0.000486062853026637,0.00229166047917021
"YNL305C",-0.663046992317541,7.00803167431246,0.000489096509621316,0.00230412742629723
"YLR054C",-1.12715678201658,3.88585409473985,0.00049111429836699,0.00231179260416665
"YGL236C",0.693228298000876,5.22449797937469,0.00049252313781347,0.00231658140416717
"YDR123C",-0.971239592367197,4.68716528961022,0.000494785609736325,0.002325374466092
"YOR132W",-0.436134227515271,7.36484226209264,0.00049682615453418,0.00233311139395138
"YPR188C",-0.588623778887531,5.42309366114736,0.000497326676767409,0.00233360979098553
"YMR291W",0.575390174183078,7.59912517961074,0.000502108965924917,0.00235418284578267
"YBR275C",-0.623628380438157,6.01544732874854,0.000505383241718059,0.00236765846496101
"YJR118C",-0.646494655123468,5.85532660593408,0.000505802226953117,0.00236774665892531
"YNL251C",0.589898937806895,6.99805560153867,0.000506755711861549,0.00237033481982987
"YER162C",-0.532077474700059,6.38599305110512,0.00050993153047945,0.00238330558123768
"YGL087C",-0.62564019938225,5.59158950346163,0.000512990697506709,0.0023957110948281
"YOL049W",-0.422011112855338,7.30649035059937,0.000513712005022435,0.00239718764488781
"YJL122W",0.869331712171574,5.44410046649341,0.000515595757156652,0.0024040820292324
"YOR099W",-0.393910485976956,8.16361788591875,0.000516408434855233,0.00240597536144757
"YOL073C",-0.528475256058784,6.22165740784549,0.000517388451798919,0.00240864474374052
"YDR358W",-0.511537617056935,6.76783472280723,0.000517994321148639,0.00240956949546894
"YPR025C",-0.660156790610047,5.52814024007414,0.000518419570062868,0.00240965325692222
"YDL091C",-0.632442011336283,5.67743660554625,0.000520307250634437,0.00241512982226041
"YKR051W",-0.619284399754301,6.16193130813054,0.000520414149633603,0.00241512982226041
"YFR035C",-0.829056626153079,4.70530418887615,0.000523398116969545,0.00242707418347084
"YBR234C",-0.412521709577101,8.00846585270682,0.000525076768092409,0.0024329516341447
"YMR294W",-0.720539287163258,4.83534895638167,0.000530910817087141,0.00245563192765638
"YOR254C",-0.432070433422526,7.78476356450964,0.000531211718631394,0.00245563192765638
"YKR071C",-0.633781681749087,6.83320976056845,0.000531216641439947,0.00245563192765638
"YKL189W",-0.719396346851722,5.35848905364513,0.000532547566826006,0.00245948481398786
"YMR027W",-0.403955546287892,7.45478203003528,0.000532881448628096,0.00245948481398786
"YNL234W",-0.811621272904058,5.67028463029203,0.000533951788246693,0.0024625040772063
"YGR294W",-3.40510209728522,1.52677816419543,0.000534835537842222,0.00246465878303148
"YBR132C",-0.57242381219008,6.16540545199098,0.000535346135074143,0.00246509189201066
"YBR055C",-0.7588188756964,5.85505910034591,0.000541081027551137,0.00248956177295496
"YOR117W",-0.381609680815665,8.25717620346609,0.000542881924020405,0.00249590702752816
